product_id,name,category,calories,protein_g,carbs_g,fiber_g,fat_g,sugar_g,sodium_mg,sat_fat_g,has_high_fructose_corn_syrup,has_hydrogenated_oils,has_artificial_sweeteners,has_artificial_colors,has_healthy_evoo_oil,health_score,nutriscore_grade
PROD_00179,Fresh Produce Item #179,Whole Foods & Produce,108.1,0.5,8.4,4.3,0.8,4.9,22.2,0.1,0,0,0,0,0,6.97,B
PROD_00180,Fresh Produce Item #180,Whole Foods & Produce,29.0,3.1,23.4,3.7,1.7,5.8,46.0,0.4,0,0,0,0,0,6.49,C
PROD_00181,Beverage Item #181,Beverages & Drinks,235.6,1.2,33.6,0.3,0.5,33.6,59.5,0.0,1,0,1,1,0,1.0,E
PROD_00182,Grain/Legume #182,Whole Grains & Legumes,195.4,9.6,54.7,5.5,4.6,4.3,135.2,0.7,0,0,0,0,0,5.18,C
PROD_00183,Dairy Product #183,Dairy & Cheese,250.0,21.9,6.6,0.0,15.4,5.7,521.4,11.7,0,0,0,0,0,5.3,C
PROD_00184,Superfood Oil/Nut #184,Superfoods & Healthy Oils,265.5,6.4,6.6,4.4,20.3,1.0,21.5,2.0,0,0,0,0,1,5.97,C
PROD_00185,Superfood Oil/Nut #185,Superfoods & Healthy Oils,174.5,2.3,1.4,1.4,18.0,1.4,32.0,3.0,0,0,0,0,1,4.87,D
PROD_00186,Processed Snack #186,Processed Snacks & Sweets,428.3,5.8,57.0,2.4,19.1,32.9,196.1,4.9,1,0,1,1,0,1.0,E
PROD_00187,Nutrition Shake/Supplement #187,Dietary Supplements & Shakes,313.7,24.9,13.6,2.4,6.1,3.7,112.1,1.5,1,0,1,1,0,2.88,E
PROD_00188,Fresh Produce Item #188,Whole Foods & Produce,45.8,1.9,5.9,3.7,1.7,5.7,41.8,0.3,0,0,0,0,0,6.3,C
PROD_00189,Dairy Product #189,Dairy & Cheese,359.8,15.4,13.2,0.0,31.8,3.8,207.6,8.7,0,0,0,0,0,6.27,C
PROD_00190,Fresh Produce Item #190,Whole Foods & Produce,103.3,3.8,21.4,2.0,1.3,2.7,16.6,0.0,0,0,0,0,0,5.54,C
PROD_00191,Lean Protein #191,Lean Proteins & Poultry,145.9,36.6,4.0,0.7,2.5,1.2,269.8,2.5,0,0,0,0,0,9.4,A
PROD_00192,Lean Protein #192,Lean Proteins & Poultry,203.6,37.0,1.8,0.6,1.6,1.3,415.3,1.6,0,0,0,0,0,7.92,B
PROD_00193,Beverage Item #193,Beverages & Drinks,153.1,1.5,31.8,0.4,1.0,31.8,86.4,0.0,0,0,0,1,0,1.0,E
PROD_00194,Fresh Produce Item #194,Whole Foods & Produce,45.5,2.1,21.3,2.4,0.8,13.1,23.2,0.0,0,0,0,0,0,2.43,E
PROD_00195,Prepared Meal #195,Fast Food & Prepared Meals,823.4,23.6,82.9,5.2,49.2,20.5,1031.8,8.5,0,0,0,0,0,5.65,C
PROD_00196,Condiment #196,Condiments & Sauces,42.3,1.3,3.5,1.1,17.0,3.5,820.7,1.1,1,0,0,0,1,2.52,E
PROD_00197,Grain/Legume #197,Whole Grains & Legumes,246.8,16.1,48.2,11.2,1.4,1.3,194.5,0.4,0,0,0,0,0,7.61,B
PROD_00198,Nutrition Shake/Supplement #198,Dietary Supplements & Shakes,108.6,15.9,11.5,2.1,1.7,9.2,187.6,1.1,0,0,1,0,0,7.23,B
PROD_00199,Grain/Legume #199,Whole Grains & Legumes,234.3,11.3,64.8,11.0,1.4,3.2,34.6,0.2,0,0,0,0,0,6.92,B
PROD_00200,Prepared Meal #200,Fast Food & Prepared Meals,498.1,33.8,56.4,5.2,43.1,7.2,1135.1,13.5,1,0,0,0,0,3.07,E
PROD_00201,Condiment #201,Condiments & Sauces,180.0,0.3,29.0,0.3,14.1,20.8,560.6,1.0,0,0,0,1,0,2.88,E
PROD_00202,Grain/Legume #202,Whole Grains & Legumes,261.8,10.2,43.3,5.4,4.0,3.0,16.3,0.7,0,0,0,0,0,6.09,C
PROD_00203,Nutrition Shake/Supplement #203,Dietary Supplements & Shakes,307.7,19.5,13.2,7.9,5.1,10.4,226.6,1.3,0,0,1,0,0,6.58,B
PROD_00204,Superfood Oil/Nut #204,Superfoods & Healthy Oils,178.0,6.8,7.2,2.3,18.0,1.2,29.6,3.4,0,0,0,0,1,5.15,C
PROD_00205,Processed Snack #205,Processed Snacks & Sweets,270.2,1.5,68.4,1.6,26.6,41.5,190.6,10.9,1,0,0,0,0,1.99,E
PROD_00206,Prepared Meal #206,Fast Food & Prepared Meals,783.6,30.0,43.1,2.8,28.7,18.5,826.3,6.9,0,1,0,0,0,4.36,D
PROD_00207,Fresh Produce Item #207,Whole Foods & Produce,33.5,0.5,5.9,4.1,1.3,2.9,5.3,0.5,0,0,0,0,0,7.06,B
PROD_00208,Processed Snack #208,Processed Snacks & Sweets,414.8,1.4,51.9,0.7,17.0,25.4,192.9,5.8,1,0,0,1,0,2.05,E
PROD_00209,Processed Snack #209,Processed Snacks & Sweets,382.9,2.5,33.5,1.8,25.5,33.5,182.6,3.2,1,1,0,1,0,1.0,E
PROD_00210,Dairy Product #210,Dairy & Cheese,232.5,10.3,12.2,0.0,31.4,10.4,258.3,13.0,0,0,0,0,0,5.23,C
PROD_00211,Nutrition Shake/Supplement #211,Dietary Supplements & Shakes,228.9,33.7,4.6,4.6,3.3,4.6,296.8,2.1,0,0,0,1,0,7.74,B
PROD_00212,Dairy Product #212,Dairy & Cheese,130.8,22.8,15.2,0.0,23.9,5.8,285.5,3.7,0,0,0,0,0,7.31,B
PROD_00213,Prepared Meal #213,Fast Food & Prepared Meals,774.2,13.6,85.4,1.5,24.1,17.3,877.0,5.4,0,1,0,0,0,3.59,D
PROD_00214,Processed Snack #214,Processed Snacks & Sweets,518.5,2.9,73.4,0.7,23.1,28.3,402.0,8.5,0,1,0,0,0,2.07,E
PROD_00215,Grain/Legume #215,Whole Grains & Legumes,342.5,15.1,63.0,12.7,2.2,1.0,157.5,0.7,0,0,0,0,1,7.14,B
PROD_00216,Superfood Oil/Nut #216,Superfoods & Healthy Oils,196.2,1.9,5.1,3.9,10.1,1.7,9.3,2.7,0,0,0,0,1,9.46,A
PROD_00217,Beverage Item #217,Beverages & Drinks,204.1,0.4,39.4,0.2,0.9,11.9,84.6,0.0,0,0,1,1,0,1.0,E
PROD_00218,Prepared Meal #218,Fast Food & Prepared Meals,736.9,22.3,77.8,2.4,50.5,9.2,946.5,4.8,1,0,0,1,0,3.28,E
PROD_00219,Grain/Legume #219,Whole Grains & Legumes,330.4,16.1,53.4,15.4,1.1,3.8,69.4,0.9,0,0,0,0,0,8.22,A
PROD_00220,Nutrition Shake/Supplement #220,Dietary Supplements & Shakes,214.2,35.3,9.9,6.4,7.3,6.5,342.8,0.8,1,0,0,0,0,7.83,B
PROD_00221,Lean Protein #221,Lean Proteins & Poultry,135.4,30.9,1.7,0.3,9.3,0.4,306.7,2.2,0,0,0,0,0,8.71,A
PROD_00222,Beverage Item #222,Beverages & Drinks,203.3,0.0,53.9,0.4,0.8,25.2,53.8,0.0,1,0,1,1,0,1.0,E
PROD_00223,Lean Protein #223,Lean Proteins & Poultry,194.5,31.8,0.3,0.3,7.6,0.3,145.7,2.1,0,0,0,0,0,9.29,A
PROD_00224,Prepared Meal #224,Fast Food & Prepared Meals,569.4,17.9,46.7,2.1,39.5,18.1,1230.7,6.1,0,0,0,0,0,5.89,C
PROD_00225,Fresh Produce Item #225,Whole Foods & Produce,57.8,3.7,10.8,4.8,1.8,10.8,7.8,0.1,0,0,0,0,1,7.21,B
PROD_00226,Prepared Meal #226,Fast Food & Prepared Meals,599.4,19.8,80.7,3.1,52.9,21.3,1288.2,17.0,0,0,0,1,0,4.23,D
PROD_00227,Processed Snack #227,Processed Snacks & Sweets,258.0,3.2,39.4,0.6,26.6,39.4,665.5,10.6,1,0,0,0,0,2.02,E
PROD_00228,Grain/Legume #228,Whole Grains & Legumes,226.1,13.1,27.9,11.8,4.9,1.4,159.6,0.9,0,0,0,0,0,9.12,A
PROD_00229,Grain/Legume #229,Whole Grains & Legumes,339.6,17.6,40.7,14.4,4.1,1.9,50.2,0.6,0,0,0,0,0,9.11,A
PROD_00230,Grain/Legume #230,Whole Grains & Legumes,132.0,10.3,62.0,7.5,3.5,1.5,67.7,0.9,0,0,0,0,0,5.37,C
PROD_00231,Prepared Meal #231,Fast Food & Prepared Meals,607.2,12.8,63.9,4.5,18.9,9.2,987.1,16.9,0,1,0,0,0,2.5,E
PROD_00232,Processed Snack #232,Processed Snacks & Sweets,220.2,3.2,42.4,2.1,29.8,24.7,523.0,6.4,0,0,0,0,0,4.79,D
PROD_00233,Dairy Product #233,Dairy & Cheese,241.9,10.2,2.6,0.0,4.0,2.6,568.7,4.0,0,0,0,0,0,5.39,C
PROD_00234,Nutrition Shake/Supplement #234,Dietary Supplements & Shakes,284.7,19.3,12.5,7.3,7.8,5.1,278.9,2.1,0,0,0,1,0,7.42,B
PROD_00235,Condiment #235,Condiments & Sauces,45.7,0.7,30.2,0.3,1.3,2.9,1328.9,1.3,1,0,0,1,0,1.0,E
PROD_00236,Processed Snack #236,Processed Snacks & Sweets,380.5,3.3,32.0,1.2,28.5,24.9,505.4,7.6,0,1,0,0,0,3.92,D
PROD_00237,Condiment #237,Condiments & Sauces,52.3,0.6,12.0,0.3,0.0,12.0,1360.2,0.0,0,0,0,0,0,1.0,E
PROD_00238,Processed Snack #238,Processed Snacks & Sweets,263.6,2.9,70.6,2.5,29.7,36.9,405.6,8.1,0,1,0,0,0,3.16,E
PROD_00239,Lean Protein #239,Lean Proteins & Poultry,219.3,34.6,4.8,0.0,4.3,1.2,168.6,2.6,0,0,0,0,0,9.01,A
PROD_00240,Superfood Oil/Nut #240,Superfoods & Healthy Oils,147.5,8.8,3.6,0.8,13.2,0.2,40.2,1.4,0,0,0,0,1,6.67,B
PROD_00241,Nutrition Shake/Supplement #241,Dietary Supplements & Shakes,260.4,40.9,9.0,6.6,3.0,4.5,150.7,2.5,0,0,0,0,0,10.0,A
PROD_00242,Fresh Produce Item #242,Whole Foods & Produce,54.6,2.2,15.1,4.3,1.8,2.2,40.2,0.1,0,0,0,0,0,7.03,B
PROD_00243,Fresh Produce Item #243,Whole Foods & Produce,117.2,2.0,9.7,6.2,1.7,9.1,48.5,0.0,0,0,0,0,0,7.24,B
PROD_00244,Processed Snack #244,Processed Snacks & Sweets,533.4,2.1,69.6,2.5,22.9,32.6,355.8,10.3,0,1,0,0,0,2.15,E
PROD_00245,Lean Protein #245,Lean Proteins & Poultry,226.6,42.7,0.1,0.1,2.0,0.1,165.1,1.4,0,0,0,0,0,8.47,A
PROD_00246,Superfood Oil/Nut #246,Superfoods & Healthy Oils,260.5,5.8,2.0,1.8,11.5,0.7,33.9,1.2,0,0,0,0,1,5.39,C
PROD_00247,Dairy Product #247,Dairy & Cheese,382.2,18.2,12.7,0.0,21.3,4.8,295.2,14.8,0,0,0,0,0,5.42,C
PROD_00248,Nutrition Shake/Supplement #248,Dietary Supplements & Shakes,199.0,44.3,5.3,4.8,8.8,5.3,106.9,1.7,0,0,0,1,0,8.48,A
PROD_00249,Processed Snack #249,Processed Snacks & Sweets,271.9,3.4,42.1,1.2,22.4,42.1,542.4,3.2,1,0,0,1,0,1.09,E
PROD_00250,Lean Protein #250,Lean Proteins & Poultry,147.4,20.4,4.8,0.3,8.6,1.4,294.0,1.4,0,0,0,0,0,8.17,A
PROD_00251,Lean Protein #251,Lean Proteins & Poultry,231.3,43.7,0.5,0.2,11.4,0.5,403.2,1.1,0,0,0,0,0,9.37,A
PROD_00252,Fresh Produce Item #252,Whole Foods & Produce,26.5,2.5,10.1,4.7,1.9,7.2,42.8,0.1,0,0,0,0,0,7.91,B
PROD_00253,Prepared Meal #253,Fast Food & Prepared Meals,411.1,12.2,61.0,1.9,44.7,20.5,1035.9,7.6,0,0,0,1,0,3.25,E
PROD_00254,Nutrition Shake/Supplement #254,Dietary Supplements & Shakes,254.2,21.1,17.4,6.7,1.9,11.0,58.9,1.2,1,0,1,0,0,5.45,C
PROD_00255,Lean Protein #255,Lean Proteins & Poultry,212.6,35.2,3.4,0.1,11.5,1.7,372.0,3.0,0,0,0,0,0,8.01,A
PROD_00256,Nutrition Shake/Supplement #256,Dietary Supplements & Shakes,213.0,22.6,24.7,3.0,7.3,5.4,111.9,2.1,0,0,0,0,0,7.07,B
PROD_00257,Grain/Legume #257,Whole Grains & Legumes,276.6,15.4,43.2,11.9,2.0,3.7,88.4,0.6,0,0,0,0,0,8.81,A
PROD_00258,Nutrition Shake/Supplement #258,Dietary Supplements & Shakes,104.8,24.0,14.1,1.4,5.2,11.2,81.6,2.0,0,0,0,1,0,7.3,B
PROD_00259,Prepared Meal #259,Fast Food & Prepared Meals,417.1,25.4,82.2,5.7,44.6,17.0,1565.8,10.2,0,1,0,0,0,3.13,E
PROD_00260,Nutrition Shake/Supplement #260,Dietary Supplements & Shakes,282.3,38.7,9.8,7.4,8.6,4.3,156.3,1.5,0,0,0,1,0,8.12,A
PROD_00261,Superfood Oil/Nut #261,Superfoods & Healthy Oils,132.4,7.6,2.8,2.6,24.3,1.8,17.2,2.4,0,0,0,0,1,5.93,C
PROD_00262,Superfood Oil/Nut #262,Superfoods & Healthy Oils,145.7,6.4,1.4,1.4,14.1,0.2,8.3,1.0,0,0,0,0,1,5.99,C
PROD_00263,Lean Protein #263,Lean Proteins & Poultry,184.5,39.7,1.5,0.5,5.1,0.8,343.0,3.1,0,0,0,0,1,8.59,A
PROD_00264,Lean Protein #264,Lean Proteins & Poultry,182.7,35.2,1.2,0.1,5.6,0.5,137.8,3.4,0,0,0,0,0,9.64,A
PROD_00265,Superfood Oil/Nut #265,Superfoods & Healthy Oils,186.5,4.4,4.3,3.5,22.6,0.3,25.0,2.2,0,0,0,0,1,6.11,C
PROD_00266,Fresh Produce Item #266,Whole Foods & Produce,72.1,3.8,13.8,7.9,1.1,3.5,39.4,0.3,0,0,0,0,0,9.32,A
PROD_00267,Dairy Product #267,Dairy & Cheese,214.2,6.3,14.7,0.0,5.0,8.6,382.0,5.0,0,0,0,1,0,3.1,E
PROD_00268,Fresh Produce Item #268,Whole Foods & Produce,69.2,3.6,9.1,2.8,0.6,8.9,28.0,0.4,0,0,0,0,0,8.12,A
PROD_00269,Processed Snack #269,Processed Snacks & Sweets,204.7,3.0,59.1,0.5,14.2,18.9,177.3,7.1,1,0,0,1,0,1.0,E
PROD_00270,Prepared Meal #270,Fast Food & Prepared Meals,610.1,37.9,68.5,2.9,23.0,10.3,952.9,5.0,0,0,0,0,0,6.32,C
PROD_00271,Lean Protein #271,Lean Proteins & Poultry,202.6,32.1,0.0,0.0,9.6,0.0,76.6,2.8,0,0,0,0,0,8.75,A
PROD_00272,Dairy Product #272,Dairy & Cheese,296.8,20.4,2.2,0.0,9.0,2.2,275.8,9.0,0,0,0,0,0,6.58,B
PROD_00273,Dairy Product #273,Dairy & Cheese,273.7,14.2,14.4,0.0,27.7,9.6,502.5,7.2,0,0,0,0,0,5.56,C
PROD_00274,Lean Protein #274,Lean Proteins & Poultry,169.5,42.7,2.5,0.2,2.3,1.4,203.1,2.3,0,0,0,0,0,9.12,A
PROD_00275,Fresh Produce Item #275,Whole Foods & Produce,50.8,2.9,10.3,7.6,1.3,6.2,17.1,0.1,0,0,0,0,0,7.66,B
PROD_00276,Prepared Meal #276,Fast Food & Prepared Meals,387.9,32.2,84.3,3.6,54.3,18.2,1494.4,14.5,1,1,0,0,0,1.72,E
PROD_00277,Grain/Legume #277,Whole Grains & Legumes,325.5,15.9,50.2,14.4,4.1,2.4,44.2,0.6,0,0,0,0,0,8.66,A
PROD_00278,Lean Protein #278,Lean Proteins & Poultry,228.3,26.2,2.9,0.1,2.5,2.0,180.7,2.5,0,0,0,0,0,8.25,A
PROD_00279,Nutrition Shake/Supplement #279,Dietary Supplements & Shakes,101.3,29.0,15.6,3.1,3.9,11.6,317.5,2.2,0,0,1,1,0,5.34,C
PROD_00280,Dairy Product #280,Dairy & Cheese,347.9,17.8,11.0,0.0,21.1,11.0,398.0,11.9,0,0,0,0,0,6.69,B
PROD_00281,Nutrition Shake/Supplement #281,Dietary Supplements & Shakes,130.5,32.4,15.5,7.1,4.3,4.8,235.6,1.8,0,0,0,0,0,10.0,A
PROD_00282,Prepared Meal #282,Fast Food & Prepared Meals,705.9,13.4,62.3,4.5,41.8,10.7,1721.3,6.3,0,0,0,0,0,4.59,D
PROD_00283,Nutrition Shake/Supplement #283,Dietary Supplements & Shakes,222.0,37.4,20.8,3.9,3.0,1.0,223.9,1.4,0,0,1,0,0,7.8,B
PROD_00284,Beverage Item #284,Beverages & Drinks,230.6,1.1,29.3,0.2,0.2,29.3,40.5,0.0,0,0,0,0,0,1.28,E
PROD_00285,Condiment #285,Condiments & Sauces,113.0,1.4,4.2,0.3,16.5,4.2,495.5,2.1,0,0,0,0,0,3.59,D
PROD_00286,Superfood Oil/Nut #286,Superfoods & Healthy Oils,279.6,1.2,7.2,3.1,27.5,0.9,42.4,1.2,0,0,0,0,1,5.07,C
PROD_00287,Beverage Item #287,Beverages & Drinks,83.4,0.9,23.8,0.3,0.9,16.8,70.7,0.0,0,0,0,1,0,1.0,E
PROD_00288,Condiment #288,Condiments & Sauces,31.7,0.3,6.9,1.5,13.7,6.9,727.7,0.8,0,0,0,1,1,1.99,E
PROD_00289,Dairy Product #289,Dairy & Cheese,197.0,12.7,6.8,0.0,31.3,4.4,587.9,15.2,1,0,0,0,0,2.5,E
PROD_00290,Grain/Legume #290,Whole Grains & Legumes,235.3,15.4,37.1,8.4,1.0,1.3,175.7,0.6,0,0,0,0,0,9.53,A
PROD_00291,Nutrition Shake/Supplement #291,Dietary Supplements & Shakes,280.9,16.7,12.2,4.2,6.9,7.1,250.2,2.1,0,0,1,0,0,5.4,C
PROD_00292,Grain/Legume #292,Whole Grains & Legumes,237.7,14.9,44.7,10.3,4.4,2.1,172.7,0.5,0,0,0,0,0,8.3,A
PROD_00293,Beverage Item #293,Beverages & Drinks,99.9,1.0,54.2,0.4,0.8,28.1,91.0,0.0,0,0,0,1,0,1.0,E
PROD_00294,Prepared Meal #294,Fast Food & Prepared Meals,862.8,16.3,86.3,3.7,30.7,20.3,1265.2,12.1,0,0,0,0,0,5.34,C
PROD_00295,Nutrition Shake/Supplement #295,Dietary Supplements & Shakes,180.8,17.6,15.2,6.9,7.5,2.5,251.8,0.9,0,0,0,1,0,7.6,B
PROD_00296,Beverage Item #296,Beverages & Drinks,90.4,0.5,15.9,0.3,0.2,15.9,36.1,0.0,0,0,0,0,0,2.13,E
PROD_00297,Nutrition Shake/Supplement #297,Dietary Supplements & Shakes,272.9,32.7,3.1,3.1,6.8,3.1,278.1,1.5,0,0,0,0,0,8.42,A
PROD_00298,Grain/Legume #298,Whole Grains & Legumes,297.8,6.5,50.9,7.5,3.7,2.6,155.8,0.3,0,0,0,0,0,5.65,C
PROD_00299,Fresh Produce Item #299,Whole Foods & Produce,106.0,3.7,24.9,6.8,1.5,4.8,20.1,0.2,0,0,0,0,0,7.08,B
PROD_00300,Condiment #300,Condiments & Sauces,48.0,0.1,20.8,1.0,3.8,16.0,1227.8,2.5,0,0,0,0,0,1.17,E
PROD_00301,Condiment #301,Condiments & Sauces,142.9,0.5,13.4,0.0,17.3,13.4,1319.8,0.8,0,0,0,0,0,3.62,D
PROD_00302,Nutrition Shake/Supplement #302,Dietary Supplements & Shakes,300.8,25.2,13.0,5.7,5.6,4.5,180.7,2.1,0,0,1,0,0,6.69,B
PROD_00303,Fresh Produce Item #303,Whole Foods & Produce,33.5,4.0,15.8,7.9,1.9,7.9,13.9,0.1,0,0,0,0,0,7.14,B
PROD_00304,Dairy Product #304,Dairy & Cheese,389.8,14.5,10.0,0.0,10.2,8.6,443.8,10.2,0,0,0,0,0,5.63,C
PROD_00305,Grain/Legume #305,Whole Grains & Legumes,155.3,17.3,56.4,10.1,4.5,1.6,144.8,0.9,0,0,0,0,0,7.72,B
PROD_00306,Dairy Product #306,Dairy & Cheese,114.3,14.4,13.7,0.0,30.3,10.5,566.5,16.0,0,0,0,1,0,3.35,E
PROD_00307,Nutrition Shake/Supplement #307,Dietary Supplements & Shakes,166.0,32.9,12.5,2.2,2.4,6.8,320.7,1.2,0,0,0,0,0,8.29,A
PROD_00308,Dairy Product #308,Dairy & Cheese,303.9,13.8,11.0,0.0,30.3,3.2,194.9,15.3,1,0,1,0,0,1.95,E
PROD_00309,Prepared Meal #309,Fast Food & Prepared Meals,478.8,13.7,70.7,4.8,15.3,15.9,1168.6,5.4,1,0,0,1,0,1.0,E
PROD_00310,Dairy Product #310,Dairy & Cheese,117.0,6.5,10.4,0.0,9.3,10.4,390.4,4.3,0,0,0,0,0,3.5,D
PROD_00311,Prepared Meal #311,Fast Food & Prepared Meals,636.4,21.1,56.8,5.1,27.5,7.8,564.3,10.5,0,0,0,1,0,4.67,D
PROD_00312,Fresh Produce Item #312,Whole Foods & Produce,51.2,1.2,5.3,5.3,0.2,5.3,32.1,0.2,0,0,0,0,0,5.66,C
PROD_00313,Prepared Meal #313,Fast Food & Prepared Meals,446.7,29.1,93.3,4.0,43.3,5.2,1013.9,5.6,0,0,0,0,1,6.25,C
PROD_00314,Nutrition Shake/Supplement #314,Dietary Supplements & Shakes,283.4,39.4,16.5,3.6,3.4,1.7,156.5,1.3,0,0,0,1,0,6.28,C
PROD_00315,Beverage Item #315,Beverages & Drinks,133.5,0.1,54.4,0.1,0.2,28.5,88.1,0.0,1,0,1,0,0,1.0,E
PROD_00316,Lean Protein #316,Lean Proteins & Poultry,234.1,43.4,4.6,0.6,8.1,0.8,351.0,2.1,0,0,0,0,0,8.61,A
PROD_00317,Dairy Product #317,Dairy & Cheese,314.1,21.7,4.3,0.0,27.2,4.3,555.2,9.3,0,0,0,0,0,5.48,C
PROD_00318,Superfood Oil/Nut #318,Superfoods & Healthy Oils,169.4,5.6,2.6,0.2,14.9,0.0,48.9,3.9,0,0,0,0,1,5.73,C
PROD_00319,Beverage Item #319,Beverages & Drinks,56.1,0.4,51.4,0.4,0.4,7.3,52.0,0.0,0,0,0,0,0,1.68,E
PROD_00320,Superfood Oil/Nut #320,Superfoods & Healthy Oils,151.7,1.5,7.1,2.1,18.9,1.8,38.8,1.4,0,0,0,0,1,4.52,D
PROD_00321,Condiment #321,Condiments & Sauces,84.0,1.5,31.6,0.1,7.1,3.7,219.9,2.0,0,1,0,1,0,1.0,E
PROD_00322,Superfood Oil/Nut #322,Superfoods & Healthy Oils,187.1,1.4,0.3,0.3,17.1,0.1,29.2,1.0,0,0,0,0,1,8.37,A
PROD_00323,Nutrition Shake/Supplement #323,Dietary Supplements & Shakes,229.4,26.9,24.4,4.8,3.6,8.7,131.4,2.3,0,0,0,1,0,8.42,A
PROD_00324,Fresh Produce Item #324,Whole Foods & Produce,46.1,1.6,10.2,2.5,0.3,4.5,7.3,0.3,0,0,0,0,0,6.91,B
PROD_00325,Dairy Product #325,Dairy & Cheese,147.6,20.3,2.8,0.0,17.3,2.8,244.0,8.7,0,0,0,0,0,6.51,B
PROD_00326,Beverage Item #326,Beverages & Drinks,131.4,1.5,20.8,0.2,0.1,9.4,101.0,0.0,0,0,1,0,0,2.25,E
PROD_00327,Prepared Meal #327,Fast Food & Prepared Meals,505.9,35.0,88.7,2.8,23.4,11.4,774.7,13.4,0,0,0,0,0,7.17,B
PROD_00328,Grain/Legume #328,Whole Grains & Legumes,148.0,6.4,64.6,5.3,2.8,2.8,27.9,0.3,0,0,0,0,0,3.76,D
PROD_00329,Processed Snack #329,Processed Snacks & Sweets,402.2,5.3,43.0,1.7,21.6,25.6,427.9,5.6,0,0,0,0,0,5.32,C
PROD_00330,Dairy Product #330,Dairy & Cheese,111.9,17.5,10.4,0.0,10.4,8.6,340.3,5.3,0,0,0,0,0,5.69,C
PROD_00331,Nutrition Shake/Supplement #331,Dietary Supplements & Shakes,290.4,18.1,5.8,5.8,6.6,5.8,147.3,1.9,0,0,0,0,0,7.4,B
PROD_00332,Prepared Meal #332,Fast Food & Prepared Meals,436.0,12.5,62.8,5.7,27.3,15.9,1330.5,7.5,0,1,0,1,0,1.14,E
PROD_00333,Superfood Oil/Nut #333,Superfoods & Healthy Oils,279.5,2.5,4.8,2.1,12.3,0.1,31.1,3.4,0,0,0,0,1,8.48,A
PROD_00334,Lean Protein #334,Lean Proteins & Poultry,169.7,33.7,0.9,0.3,8.5,0.9,70.2,3.2,0,0,0,0,0,9.43,A
PROD_00335,Dairy Product #335,Dairy & Cheese,240.1,7.3,3.4,0.0,20.4,3.4,599.5,8.9,0,0,0,0,0,5.17,C
PROD_00336,Beverage Item #336,Beverages & Drinks,145.3,0.6,50.3,0.3,0.6,13.9,93.2,0.0,1,0,0,1,0,1.0,E
PROD_00337,Processed Snack #337,Processed Snacks & Sweets,407.7,1.1,62.8,1.3,22.6,30.4,372.8,3.8,1,0,0,0,0,1.92,E
PROD_00338,Condiment #338,Condiments & Sauces,62.6,0.6,31.4,0.0,5.8,16.0,377.9,0.3,0,0,0,0,0,2.39,E
PROD_00339,Superfood Oil/Nut #339,Superfoods & Healthy Oils,181.4,6.3,7.9,1.1,17.0,1.0,6.9,1.2,0,0,0,0,1,5.72,C
PROD_00340,Processed Snack #340,Processed Snacks & Sweets,512.0,3.3,44.4,1.7,15.0,28.1,708.7,8.1,0,1,0,0,0,3.44,E
PROD_00341,Beverage Item #341,Beverages & Drinks,168.1,1.5,52.4,0.2,0.7,34.1,30.5,0.0,1,0,1,1,0,1.0,E
PROD_00342,Processed Snack #342,Processed Snacks & Sweets,279.1,3.8,53.6,1.2,14.6,21.2,651.5,8.7,0,0,0,1,0,1.0,E
PROD_00343,Nutrition Shake/Supplement #343,Dietary Supplements & Shakes,165.0,43.0,14.5,2.9,4.5,7.4,245.9,0.8,0,0,0,1,0,7.85,B
PROD_00344,Processed Snack #344,Processed Snacks & Sweets,519.0,1.1,44.2,0.6,24.9,35.2,365.4,8.9,1,0,0,1,0,2.26,E
PROD_00345,Prepared Meal #345,Fast Food & Prepared Meals,680.3,32.5,54.1,4.1,28.2,18.7,1080.1,5.1,1,1,0,0,0,2.15,E
PROD_00346,Superfood Oil/Nut #346,Superfoods & Healthy Oils,186.4,4.1,5.3,2.2,21.7,0.1,40.7,3.8,0,0,0,0,1,5.37,C
PROD_00347,Prepared Meal #347,Fast Food & Prepared Meals,431.2,17.1,45.8,2.7,35.5,6.0,1622.0,8.2,1,0,0,1,0,1.15,E
PROD_00348,Dairy Product #348,Dairy & Cheese,270.5,22.6,11.2,0.0,13.0,11.2,369.6,3.3,0,0,0,0,0,7.24,B
PROD_00349,Processed Snack #349,Processed Snacks & Sweets,253.0,3.2,56.8,0.7,28.7,36.9,531.3,10.4,1,0,0,0,0,3.25,E
PROD_00350,Dairy Product #350,Dairy & Cheese,297.1,12.1,17.8,0.0,12.4,7.5,408.0,12.4,0,0,0,0,0,4.81,D
PROD_00351,Superfood Oil/Nut #351,Superfoods & Healthy Oils,263.2,2.2,6.3,3.1,16.2,1.7,0.6,1.7,0,0,0,0,1,7.82,B
PROD_00352,Lean Protein #352,Lean Proteins & Poultry,200.2,29.5,0.3,0.3,11.0,0.3,136.5,1.8,0,0,0,0,1,8.8,A
PROD_00353,Nutrition Shake/Supplement #353,Dietary Supplements & Shakes,197.1,21.0,8.8,4.5,2.0,3.0,330.6,1.4,0,0,1,1,0,5.66,C
PROD_00354,Processed Snack #354,Processed Snacks & Sweets,419.0,3.9,38.3,0.6,21.3,37.2,490.2,4.7,0,1,0,1,0,2.04,E
PROD_00355,Processed Snack #355,Processed Snacks & Sweets,459.8,2.2,56.9,1.5,26.8,43.4,724.3,5.1,1,0,1,1,0,1.0,E
